OrganisationName,Latitude,Longitude
Monkschem Ltd,51.5469017029,-0.2742950618
Superdrug Stores Plc,50.7263526917,-1.8396133184
Heaton Pharmacy,53.8158378601,-1.7862648964
Tesco Stores Limited,52.0046463013,-0.4944519997
Asda Pharmacy,53.4916915894,-2.9498529434
King Lane Pharmacy,53.8408966064,-1.5444687605
Boots,50.7571487427,-1.5496040583
Pharma Healthcare,51.5195770264,0.5691534281
Rpmg Pharmacy,51.3684310913,-0.21971187
Pharmacy First,52.5756988525,-0.2440673113
Bow Pharmacy,51.5272140503,-0.0175186191
Asda Pharmacy,54.6569023132,-3.5534031391
Dudley Road Late Night Pharmacy,52.4866867065,-1.9442025423
Hustans Pharmacy,52.4744415283,-1.8498924971
Boots,52.9321632385,-1.1670126915
Valley Pharmacy,51.3188743591,-0.1496756077
Forest Pharmacy,51.6324653625,-0.0541874133
The Co-Operative Pharmacy,50.3960189819,-4.1623773575
Lloydspharmacy,53.8094558716,-1.516851902
Day Lewis Chemists Ltd,51.640335083,-2.6589744091
Tesco Instore Pharmacy,53.7472229004,-0.3502150476
Lloydspharmacy,51.6463165283,-0.1105733365
Lowdham Pharmacy,53.0106506348,-1.0035942793
Lloydspharmacy,53.5338859558,-0.021770373
Md Pharmacy,51.655166626,-0.4038669765
Tesco Pharmacy,51.5404090881,-2.4121460915
Park Lane Pharmacy,52.5609092712,-2.0168321133
Atkins Pharmacy,51.5503692627,-0.1089694276
Brinnington Pharmacy Limited,53.4276618958,-2.1323518753
W R Evans (Chemist) Ltd t/a Manor Pharmacy,52.842666626,-1.3374303579
Richmond Pharmacy,52.4768562317,-1.8158740997
Boots,50.0853996277,-5.3156189919
Boots,52.600933075,1.175790906
Lawley Pharmacy,52.6748542786,-2.4801895618
Nelson Pharmacy,53.8384475708,-2.2157831192
Rowlands Pharmacy,53.4403533936,-2.7617154121
Thurston Pharmacy,52.2503204346,0.8099915385
Standish Chemists,53.4638366699,-2.9763290882
Boots,51.6415023804,-1.8557318449
Bottisham Pharmacy,52.2234764099,0.2577747107
Riverside Pharmacy,52.7323303223,-1.1123433113
Boots,52.4533615112,-1.8662979603
Sainsbury's Pharmacy,53.263256073,-2.5082421303
Asda In-Store Pharmacy,51.4690628052,-0.3633034825
Berrymoor Court,52.2900619507,-0.7048590183
Superdrug Pharmacy,52.4168510437,-1.967977047
Morrisons Pharmacy,53.5073509216,-1.3892198801
Standish Pharmacy,53.5867767334,-2.6641464233
Greenhead Pharmacy,53.6471557617,-1.7893868685
Asda Pharmacy,54.9484367371,-1.460971117
Rowlands Pharmacy,50.9364738464,-0.999104917
Boots,51.5548934937,0.2199053615
Sainsburys Pharmacy,51.9185676575,-2.1039710045
Park Pharmacy,50.9777374268,-1.4020712376
Whitworth Chemists Limited,53.65001297,-2.9781751633
Jhoots Pharmacy,52.4829139709,-2.0433366299
Woolton Late Night Pharmacy,53.3705940247,-2.8568861485
Boots,51.4109535217,-0.6740005016
Day Lewis Pharmacy,51.390411377,-0.1933463663
Tesco Pharmacy,51.7208175659,0.4622804821
Sainsbury's Pharmacy,51.5076255798,-0.5817278624
Boots,51.0009803772,-0.0888215974
Wembley Pharmacy,51.5411758423,-0.2977721393
Lloydspharmacy,53.2297439575,-0.5456552505
Boots,53.3666419983,-1.471634388
Botesdale Health Centre Pharmacy,52.3442955017,1.0060459375
Terry's Pharmacy,51.5141296387,-0.3198220432
Lloydspharmacy,52.5998268127,-2.0820906162
Abc Pharmacy,51.5581817627,-0.0624666959
Vanas Limited,51.5729560852,0.5101756454
Lowick Ltd,52.035949707,-1.1469278336
Asda Pharmacy,54.8678855896,-1.7013263702
The Co-Operative Pharmacy,51.4609642029,-2.6022939682
East Riding Pharmacy,53.7891616821,-0.3141860366
Lloydspharmacy,51.5004348755,-0.2265455574
Lloydspharmacy,51.482837677,-2.7673006058
Cohens Chemist,53.5011749268,-2.2352306843
Thorpe Astley Pharmacy,52.6187705994,-1.2008895874
Osterley Park Pharmacy,51.4829711914,-0.3475970328
Walker Chemists,51.6220932007,-0.1050643846
Boots,50.0275344849,-5.2409105301
Gilbert & Armstrong,53.2842445374,-1.206412077
Rowlands Pharmacy,53.5504608154,-2.5085391998
Boots,53.85572052,-1.9210464954
E B Holden Pharmacy,53.7862701416,-2.4072992802
Cohens Chemist,53.669708252,-1.7658747435
Craig Croft Pharmacy,52.4804496765,-1.7301490307
The Co-Operative Pharmacy,53.5682525635,-0.6472320557
Boots,54.9492492676,-1.5702023506
K&m Shah Chemists,51.9474449158,-0.019614948
Boots,54.4701156616,-1.1928536892
Bridgwater Pharmacy,51.5570297241,0.6755467653
Sainsburys,53.7228851318,-0.4204938114
Charter Pharmacy,50.8312721252,-0.1566407979
Rowlands Pharmacy,50.8765716553,-0.9974888563
Lloydspharmacy,53.4848480225,-2.1808741093
Sainsburys Pharmacy,53.3795547485,-3.1022574902
Priory Fields Pharmacy,52.3322715759,-0.1798412055
Barnes Pharmacy,51.4733085632,-0.2481743693
Collins Pharmacy,51.5952568054,-0.2948125899
Westcliffe Pharmacy,53.8304595947,-1.7812373638
Medix Pharmacy,51.9100952148,-0.2077341676
Manor Pharmacy,51.7239074707,-0.534084022
Superdrug Pharmacy,52.4590988159,-1.947165966
The Co-Operative Pharmacy,52.6475639343,0.6873778701
Henconner Pharmacy,53.7959823608,-1.6214168072
Cohens Chemist,51.4789161682,-2.6845946312
Lloydspharmacy,52.1210594177,-0.4888527989
Lloydspharmacy,51.4574241638,-0.0731564909
Sainsbury's Pharmacy,51.1856880188,-0.6052385569
Northway Chemist,52.0047225952,-2.1108574867
Rowlands Pharmacy,51.365272522,1.4195498228
Lloydspharmacy,51.4664001465,-2.5885744095
Pj Ingrams Chemist,52.5224266052,-1.9999419451
Delmergate Limited,51.3696746826,1.1549016237
Drayton Pharmacy,52.6792640686,1.2260875702
Welch Pharmacy,52.0601196289,1.1472547054
McDonnell's Pharmacy Ltd,53.440826416,-2.9278216362
Asda Stores Ltd,51.5393028259,0.7807552218
Jackson Chemist,51.4413261414,-0.125276342
Crailmay Pharmacy,51.5439834595,0.0319855213
Nimo Pharmacy,50.7447128296,-1.9408603907
Meopham Pharmacy,51.3848075867,0.3575297892
Birk & Nagra Chemists,52.2687149048,-1.5386607647
Morrisons Pharmacy,53.7642822266,-0.2928350568
David Jarvis Ltd,54.5570869446,-1.2342327833
Lrm Dispensing Chemist,51.5377616882,0.0329341069
Midhurst Pharmacy,50.9876594543,-0.7388272882
The Co-Operative Pharmacy,52.7595558167,0.4001255035
Pool Pharmacy,53.9022140503,-1.6286671162
Liptrots Calverley Ltd,53.8289031982,-1.6874438524
Boots,51.2295837402,-1.1420245171
The Leys Pharmacy,51.7174758911,-1.1969519854
Hanborough Pharmacy,51.8245201111,-1.395788908
Jade Pharmacy,51.5848770142,-0.2785871625
Boots,51.4457702637,-2.4836993217
Dalton Pharmacy,52.3850517273,-1.8368251324
Kamsons Pharmacy,50.8383789063,-0.1482792646
Birstall Pharmacy,53.7317428589,-1.6604253054
Ryemead Pharmacy,51.6186332703,-0.7196828723
Tesco Superstore,53.5455627441,-2.1259291172
Peters Chemist,51.406665802,-0.0157777481
Meraj Pharmacy,51.5642738342,-0.0113042975
Boots,54.8699417114,-1.7013579607
Vantage Pharmacy,51.4298782349,-0.012852977
Faith Pharmacy,53.4178085327,-2.5945987701
Carter Chemist,51.6077842712,-0.4156093597
Chemist Direct,52.4944458008,-2.0185592175
Kamsons Pharmacy,50.7946472168,-0.0140553815
Sawston Partnership Ltd,52.1152229309,0.1690876633
Superdrug Pharmacy,51.431137085,-0.1297934949
The Co-Operative Pharmacy,51.7756958008,0.1149454564
Lloydspharmacy,53.8432540894,-1.5134385824
Tesco In Store Pharmacy,52.3765907288,-0.7215005755
Ingrave Pharmacy,51.6121063232,0.3277052939
Deeping St James Pharmacy,52.674659729,-0.2888095379
Brewery Lane Pharmacy,53.6724319458,-1.6368044615
Boots,52.0353660583,-0.6881765723
Day Lewis Pharmacy,51.9780273438,0.5927459002
Newbrook Pharmacy,53.5460243225,-2.4700627327
Imaan Pharmacy,53.8102416992,-1.5109657049
Reeds Chemist,53.4449806213,-2.3638267517
Lloydspharmacy,53.5142097473,-2.46925807
Higher Greaves Pharmacy,54.0342903137,-2.795268774
Boots,51.5526618958,0.0526824072
Buxton & Grant Pharmacy,51.47032547,-2.6155762672
Over Healthcare Limited,52.3147926331,0.0119874123
Boots,51.9047203064,0.1944024265
L Rowland and Co (Retail) Ltd,50.8929634094,-1.0326265097
Lloydspharmacy,54.6962203979,-1.2382098436
The Co-Operative Pharmacy,53.3229103088,-2.237310648
Rainbow Pharmacy,52.0003089905,-0.7662613392
Tesco Pharmacy,52.4450378418,-1.4921252728
Jhoots Pharmacy,51.3876304626,-2.3939859867
Lincoln Co-Op Chemists,53.2330284119,-0.5490198135
Docklands Pharmacy,51.4911880493,-0.0211131256
Norfolk Street Pharmacy,53.015953064,-2.1826605797
Naylors Ltd,53.9837036133,-2.1047570705
West Bergholt Pharmacy,51.9130210876,0.8536599874
Tesco Pharmacy,52.2903175354,-0.686465323
Tesco In Store Pharmacy,52.2884254456,-1.9368274212
Day Lewis Pharmacy,51.3102416992,0.0356460847
Sainsbury's Pharmacy,53.8589172363,-2.1676011086
Medichem Pharmacy,53.7673377991,-1.7799723148
Asda Pharmacy,53.5144996643,-1.0948030949
Sprotbrough Village Pharmacy,53.5125045776,-1.1886585951
M & A Weinronk,53.3478279114,-3.0951592922
Boots,52.4773101807,-1.9743380547
Morrisons Pharmacy,51.2904815674,-0.8589612246
Lloydspharmacy,51.1219940186,-0.7527058721
Knight Street Pharmacy,52.8164672852,-0.1614716798
The Co-Operative Pharmacy,54.3126220703,-2.7371456623
Wylam Pharmacy,54.9763870239,-1.8219606876
Blythe Bridge Pharmacy,52.9657936096,-2.0582032204
Fulham Pharmacy,51.4769363403,-0.2033939809
Abc Pharmacy,51.467010498,-0.0223897696
Sainsbury's Pharmacy,53.3839416504,-2.3505268097
Higham Pharmacy,51.4162902832,0.4596410394
Boots,55.0092124939,-1.451212883
Boots,53.5835494995,-2.5352947712
Boots,51.8836021423,0.8324379921
Gilbody Pharmacy,53.1423377991,-1.2733291388
Sedgefield Pharmacy,54.6537895203,-1.4483847618
Rowlands Pharmacy,54.2095375061,-3.265632391
Dukes Pharmacy,51.3675537109,-0.8174708486
Manor Pharmacy,52.584941864,-1.9954111576
Ahmeys Pharmacy,51.8969421387,-1.1499400139
Lloydspharmacy,51.7237014771,-0.8308034539
The Grange Pharmacy,53.6118583679,-1.3542785645
Co-Op Pharmacy,51.9102592468,-1.1561869383
Wyn Ellis and Son Pharmacy,53.4122619629,-3.0281648636
Michael W Phillips Chemists,52.3807106018,-1.5608540773
Croyland Ltd,52.2546424866,-0.6745830774
Kemkay Chemist,50.6835441589,-1.5272929668
West Heath Pharmacy,53.1649246216,-2.2361233234
Maxwell Gordon,51.5570411682,-0.2144918889
Jardines Pharmacy,51.8958396912,-0.7200311422
Sainsburys,53.4491577148,-2.3554756641
Lloydspharmacy,53.5260467529,-1.1230221987
Bridgewater Pharmacy,51.6513786316,-0.4223583043
Cedrics Chemists Ltd,53.3020133972,-2.2363994122
Mccarthy's Pharmacy,54.9048461914,-1.3770718575
Rowlands Pharmacy,53.8560447693,-2.1729712486
Midway Pharmacy,53.7477607727,-1.5485999584
Day Lewis Pharmacy,50.9171104431,0.4842562377
Kamsons Pharmacy,50.8078804016,0.2950031161
Bishopthorpe Road Pharmacy,53.9516639709,-1.0846179724
Sainsburys Pharmacy,53.3761825562,-2.2157363892
Boots,51.8111495972,1.0252356529
Pickering Pharmacy,54.2455673218,-0.7774717808
Lo's Pharmacy,53.3699760437,-1.4923636913
Xtreme Pharmacy,52.503993988,-1.8964487314
Millennium Centre Pharmacy,53.4531440735,-2.7317512035
Asda Pharmacy,52.3913955688,-1.4868335724
Day Lewis Pharmacy,50.900428772,-1.3394415379
Rowlands Pharmacy,54.5721321106,-1.3126078844
Sheppey Hospital Pharmacy,51.4155654907,0.7929125428
The Co-Operative Pharmacy,53.0813102722,-0.9555044174
Lloydspharmacy,52.2185211182,-0.0684050247
Stalbridge Pharmacy,50.9601135254,-2.3783538342
Rowlands Pharmacy,51.352191925,-1.9946665764
Fg Bull Pharmacy,51.8754272461,-0.4155460298
Al-Shafa Pharmacy,52.5766410828,-1.9828836918
Boots,50.3452415466,-5.1548504829
Rowlands Pharmacy,51.2529373169,-0.7656456828
Tower Court Pharmacy,53.9855766296,-1.1012450457
Adelaide Pharmacy,50.9252510071,-1.4460257292
Medicx Pharmacy,53.7383766174,-2.9473121166
Lloydspharmacy,50.7951164246,-0.6177042127
Bishopscote Chemist,51.8987998962,-0.4365549982
Beech Road Pharmacy,53.4383811951,-2.2805252075
Cottam Lane Pharmacy,53.7701950073,-2.739030838
Lordswood Pharmacy,52.4591026306,-1.9611914158
Amg Pharmacy,51.8797950745,0.5526068807
Kamsons Pharmacy,50.8092384338,-0.5412243605
Rowlands Pharmacy,53.5951118469,-1.2920570374
Leedale Pharmacy,53.5129928589,-1.1328977346
Lloydspharmacy,53.2588424683,-1.4279919863
Boots,51.7295417786,0.4721535146
Day Lewis Pharmacy,51.3436508179,-0.0619076714
Rajja Chemists,52.399848938,-1.4430837631
Shoebury Pharmacy,51.5293045044,0.7950983047
Langhorne J S,53.8317527771,-1.9478633404
Prescriptions Pharmacy,53.4254684448,-2.8082671165
Mills Pharmacy,55.0069847107,-1.6042642593
Bishopthorpe Pharmacy,53.9196052551,-1.0929933786
Asda Pharmacy Morley,53.7352294922,-1.6103111506
Hms Pharmacy,52.7724876404,-1.2049415112
Limes Pharmacy,52.5798683167,-1.9744411707
Whites Pharmacy,52.4115867615,-1.8861385584
The Co-Operative Pharmacy,55.0030708313,-1.6203895807
Boots,53.3507118225,-2.8792769909
Peace Pharmacy,51.469745636,-0.0969706997
Boots,53.5724372864,-2.4315612316
Faringdon Pharmacy,51.6578865051,-1.581518054
Headingley Pharmacy,53.8211593628,-1.5767190456
Shires Pharmacy,53.202419281,-1.2162177563
Lloydspharmacy,51.554397583,0.1421699375
Alresford Pharmacy,51.0904388428,-1.1604648829
Carleton In Craven Pharmacy,53.9428367615,-2.0440368652
Murrays Pharmacy,52.5379066467,-2.4229772091
Sainsbury's Pharmacy,51.4178543091,-0.0818538293
Rowlands Pharmacy,50.7360649109,-1.7615004778
Asda Stores Ltd,53.8324432373,-1.7797380686
Francis Pharmacy,51.5253105164,-0.0326516703
Priestwood Pharmacy,51.4215888977,-0.7643155456
Pharmacysaver,51.6033706665,-0.2975843847
My Pharmacy,51.5198402405,-0.2275792658
Coast Road Pharmacy,55.0018348694,-1.5352635384
The Co-Operative Pharmacy,51.0054931641,-3.1204066277
Old Town Pharmacy,51.55128479,-1.7737984657
Boots,52.4944190979,1.7212872505
Asda Stores Ltd,52.5827560425,-1.9801658392
Boots,54.9742622375,-2.0171699524
Halls The Chemist,52.7421226501,0.3977597952
Instore Pharmacy - Tesco Stores Limited,51.9892196655,-0.9813744426
Hbs Pharmacy,53.7502441406,-2.4866714478
Windlesham Village Pharmacy,51.3642578125,-0.654319942
The Co-Operative Pharmacy,55.0632095337,-1.5497874022
Lloydspharmacy,50.8460273743,-1.7894480228
Winton Pharmacy,50.7399902344,-1.8790634871
Hawthorn Pharmacy,53.4926757813,-0.6642597914
Heathfield Pharmacy,52.5063438416,-1.9100711346
Duncans Pharmacy,51.5438575745,0.0495892316
Jhoots Pharmacy,51.6243438721,-0.1230875403
Sainsbury's Supermarkets Ltd,53.5451927185,-1.0768232346
Little Paxton Pharmacy,52.2472839355,-0.2632303536
Weldricks Pharmacy,53.6064414978,-0.8328673244
"The Pharmacy, Mountwise",50.3700790405,-4.1744170189
Bullbrook Pharmacy,51.4165039063,-0.7336780429
Queens Road Pharmacy,51.4742622375,-0.0474199392
Larkhall Pharmacy,51.3968391418,-2.3451080322
Cohens Chemist,51.4289207458,-2.6650326252
Peak Pharmacy,53.3242988586,-1.3178499937
National Co-Operative Chemists Limited,54.9487266541,-1.6452569962
ABC Pharmacy,51.5436706543,-0.200550437
Khan Pharmacy,53.8137626648,-1.5193538666
Jhoots Pharmacy,52.5797996521,-1.1319260597
Abbey Pharmacy,51.415927887,-0.1854806542
Shaunaks Pharmacy,51.5229225159,-2.5075495243
Ladybrook Pharmacy,53.144241333,-1.2187870741
Tesco Pharmacy,53.1350250244,-1.152736783
Ashby Pharmacy,52.7481651306,-1.4732025862
Asda Pharmacy,52.684753418,-1.0872125626
Kelling Pharmacy,52.9144744873,1.1160567999
Deakin Chemists,52.5272521973,-1.4757598639
Sainsbury's Pharmacy,50.8364562988,-0.3651239872
Lloydspharmacy,53.2113800049,-1.6729507446
No 8 Pharmacy Ltd,52.478931427,-1.4716076851
Pinchbeck Pharmacy,52.8209571838,-0.2188358456
Eaton Pharmacy,52.614402771,1.2944073677
South Kirkby Pharmacy,53.5899658203,-1.310000062
Rzm Chemists Harehills,53.8145675659,-1.5141656399
Tesco Pharmacy,53.7512969971,-2.4595077038
Asda Stores Ltd,53.0205955505,-1.3279256821
Boots,53.7475738525,-1.4848686457
Lloydspharmacy,55.0080413818,-1.5787523985
Day Lewis Pharmacy,50.7613716125,-1.2977992296
Stockton Heath Pharmacy,53.3718910217,-2.5823104382
Bridge Road Chemist,53.467590332,-3.0016326904
Bridgman Pharmacy,50.8280677795,-0.0627635196
Weldricks Pharmacy,53.540019989,-1.0984538794
Rowlands Pharmacy,51.5436859131,0.6687778234
Church Street Chemist,53.4826164246,-2.3383054733
Cannon Hill (Uk) Ltd,52.4581184387,-1.8958497047
The Pharmacy,51.0461883545,0.4079772532
Lalys Pharmacy,50.8135070801,-1.0798463821
Dixon and Hall Ltd,54.8691673279,-1.7002885342
Halls The Chemist,52.489315033,-0.2928456664
The Barn Surgery Pharmacy,51.0360031128,-2.2702538967
Haden Vale Pharmacy,52.4664115906,-2.0732009411
The Green Tree Pharmacy Ltd,54.474067688,-2.3492338657
Boots,51.8034172058,1.1830687523
Superdrug Pharmacy,52.909828186,-0.6427320242
Eaton Park Pharmacy,53.0159339905,-2.1455895901
Lloydspharmacy,52.9522705078,-1.1324816942
Boots,51.51953125,-0.1059229299
Boots,52.6888389587,-2.7520289421
West Hill Pharmacy,51.4454650879,0.208707273
Riddings Pharmacy,53.0743484497,-1.3722114563
Hessle Pharmacy,53.7321624756,-0.4330620766
Boots,50.7147331238,-3.5449903011
Asda Pharmacy,51.3603019714,1.4021246433
Cavalry Road Pharmacy,51.8824272156,0.8932547569
Allcures Pharmacy,51.5755691528,0.4675543308
Tesco Instore Pharmacy,52.710735321,-1.9992619753
Sawyers Pharmacy Ltd,54.8952331543,-2.9364163876
Wm Morrison Pharmacy,52.4741287231,-1.866912365
Lloydspharmacy,53.587890625,-2.241060257
Sainsbury's Pharmacy,53.7586402893,-1.5742077827
Boots,51.7755889893,0.5942417383
Rowlands Pharmacy,53.7664413452,-2.7543025017
Lloydspharmacy,51.6044235229,0.0959862545
Boots,52.4741287231,-1.866912365
Day Lewis Pharmacy,51.1374092102,-0.0351201706
Day Lewis Pharmacy,51.2360153198,-0.2046724558
The Co-Operative Pharmacy,52.5832939148,-1.1169208288
Ashchem Chemists,54.9839401245,-1.6863558292
Asda Pharmacy,51.9015655518,0.9010562301
Weston Pharmacy,51.4805679321,0.0694480538
Rowlands Pharmacy,53.3846130371,-2.3517048359
Girlington Pharmacy ,53.8028259277,-1.788122654
Coven Pharmacy,52.6583099365,-2.1352748871
Boots,52.39868927,-1.5330450535
H 2 H Pharmacy Limited,51.3459625244,0.7621366978
The Co-Operative Pharmacy,52.0712623596,-1.2722656727
The Neem Tree Pharmacy,51.4873886108,0.1135172918
Fir Road Pharmacy,53.3714981079,-2.1588702202
Whitworths Chemists Ltd,53.8274307251,-3.027276516
Morrisons Pharmacy,53.2108802795,-2.8897821903
Willow Tree Pharmacy,51.5100669861,-2.6277835369
Amber Pharmacy,53.001449585,-1.4226214886
Apteka Chemist,51.562538147,-0.1102392152
Murrays Pharmacy,52.2087440491,-2.2249279022
Tesco Pharmacy,53.5157165527,-2.248295784
Day Night Pharmacy,52.6774711609,-1.9068517685
Middleforth Pharmacy,53.7454528809,-2.7116816044
Blackwood Pharmacy,52.5793685913,-1.889896512
Boots,50.7525482178,-1.8386451006
Lloydspharmacy,53.5235290527,-2.492303133
Golf Road Pharmacy,51.2304115295,1.3988792896
Skeltons Chemists,52.4798927307,-1.4736133814
The Pharmacy,51.3725624084,-0.4597323835
Rowlands Pharmacy,53.6084442139,-1.7011184692
Sainsbury's Supermarkets Ltd,54.2769622803,-0.4114336967
Boots,52.4065704346,-1.8871068954
Asda Stores Ltd,53.5540351868,-2.7780661583
Clark's Pharmacy,53.4368476868,-2.7138590813
Wombourne Pharmacy,52.5330238342,-2.196126461
Tesco In-Store Pharmacy,51.5248565674,-0.3850602806
Sharman's Chemist,51.6115226746,-0.4253580272
Boots,51.810634613,0.7512363195
Boots,50.7551383972,-1.8749275208
Carters Chemist,51.5464477539,-0.1150885448
Butler Green Pharmacy,53.533164978,-2.1450374126
Lloydspharmacy,53.3708457947,-3.0954341888
Millennium Pharmacy,51.4706573486,-0.1094883531
Lloydspharmacy,53.3805427551,-2.2644951344
Mi Pharmacy (Eastfield Branch),52.5803947449,-0.2327067256
Asim's Chemist,52.9493904114,-1.1271365881
Lloydspharmacy,51.4377784729,-1.0751734972
JM McGill Ltd,53.5034294128,-1.1617388725
Boots,53.4520149231,-2.0794985294
Dalston Pharmacy,54.8429069519,-2.9835090637
Manor Pharmacy,52.9725379944,-1.0829045773
Tesco,53.7528266907,-2.3676965237
Boots,51.6308250427,-0.17544429
Sainsbury's Pharmacy,52.8086738586,-2.1216635704
Taylor's Pharmacy,53.4663619995,-2.6933255196
Boots,52.5597114563,-1.8023701906
Boots,51.4112281799,-0.2905524671
The Co-Operative Pharmacy,52.6082420349,-1.9885126352
Ryans Pharmacy,53.6881446838,-1.7806575298
